City_ID,City Name,Country,City Lat,City Lon,Max Temp,Wind,Date,Humidity,Cloudiness,Description
301,Zaghouan,TN,36.4029,10.1429,10.28,1.85,1703717292,86,1,clear sky
302,Arapongas,BR,-23.4194,-51.4244,27.37,2.36,1703717292,60,11,few clouds
303,Gunupur,IN,19.0833,83.8167,16.29,0.7,1703717292,84,24,few clouds
304,Zalanga,NG,10.6143,10.1765,16.8,2.6,1703717293,28,31,scattered clouds
305,Mar del Plata,AR,-38.0023,-57.5575,26.4,5.79,1703717293,53,3,clear sky
306,Ixtapa,MX,20.7,-105.2,25.68,5.66,1703717240,65,0,clear sky
307,Belmonte,BR,-15.8631,-38.8828,26.47,3.62,1703717293,83,88,overcast clouds
308,Mörön,MN,49.6342,100.1625,-14.12,0.86,1703717293,91,99,overcast clouds
309,Champerico,GT,14.3,-91.9167,28.07,6.01,1703717294,66,15,few clouds
310,Fale old settlement,TK,-9.3852,-171.2468,27.79,3.29,1703717294,80,99,light rain
311,Mazara del Vallo,IT,37.6641,12.588,12.97,3.12,1703717294,79,0,clear sky
312,Kruisfontein,ZA,-34.0033,24.7314,18.82,5.25,1703717294,87,100,overcast clouds
313,Cartagena del Chairá,CO,1.3349,-74.8429,23.99,1.19,1703717295,97,49,scattered clouds
314,Saint-Jean-de-Monts,FR,46.7833,-2.0667,12.86,8.11,1703717295,82,100,overcast clouds
315,Miðvágur,FO,62.0511,-7.1939,4.46,14.92,1703717295,56,75,broken clouds
316,Saldanha,ZA,-33.0117,17.9442,18.14,2.61,1703717295,82,100,overcast clouds
317,Eaton Rapids,US,42.5092,-84.6558,5.23,3.09,1703717295,93,100,overcast clouds
318,Zilupe,LV,56.3862,28.1217,-2.04,4.42,1703717296,84,84,broken clouds
319,El Calafate,AR,-50.3408,-72.2768,12.17,9.98,1703717296,47,27,scattered clouds
320,Hūn,LY,29.1268,15.9477,11.79,1.47,1703717296,36,80,broken clouds
321,Nova Viçosa,BR,-17.8919,-39.3719,26.03,3.91,1703717296,83,99,overcast clouds
322,Priozersk,RU,61.0393,30.1291,-15.11,2.74,1703717297,99,94,overcast clouds
323,Viseu,PT,40.661,-7.9097,8.25,0.58,1703717297,86,100,overcast clouds
324,Puerto Baquerizo Moreno,EC,-0.9,-89.6,24.58,4.02,1703717297,78,43,scattered clouds
325,Praia,CV,14.9215,-23.5087,25.3,4.12,1703717297,27,0,clear sky
326,Floreşti,MD,47.8933,28.3014,1.78,2.06,1703717297,76,37,scattered clouds
327,Santa Rosalía,MX,27.3167,-112.2833,19.99,3.93,1703717121,34,25,scattered clouds
328,Choele Choel,AR,-39.2667,-65.6833,30.85,2.88,1703717298,31,67,broken clouds
329,Carnarvon,AU,-24.8667,113.6333,22.35,6.1,1703717298,63,8,clear sky
330,Vila Franca do Campo,PT,37.7167,-25.4333,12.4,2.9,1703717298,67,20,few clouds
331,Tralee,IE,52.2704,-9.7026,8.64,13.56,1703717041,82,91,overcast clouds
332,Shenjiamen,CN,29.9576,122.298,10.86,3.47,1703717299,88,9,clear sky
333,Timbuktu,ML,16.7735,-3.0074,21.52,4.24,1703717299,11,0,clear sky
334,Santa Ana,US,33.7456,-117.8678,21.38,2.57,1703717016,72,75,haze
335,Hengyang,CN,26.8881,112.615,8.5,1.78,1703717300,62,0,clear sky
336,Tuburan,PH,6.6439,122.2736,27.88,1.68,1703717300,78,6,clear sky
337,Margate,GB,51.3813,1.3862,10.94,6.26,1703717300,79,100,overcast clouds
338,Langueux,FR,48.495,-2.7185,10.78,7.72,1703717300,84,20,few clouds
339,Filey,GB,54.21,-0.2892,7.82,14.04,1703717300,83,32,scattered clouds
340,Ilok,HR,45.2222,19.3769,4.14,2.67,1703717301,75,42,scattered clouds
341,Staroshcherbinovskaya,RU,46.6311,38.6742,4.43,8.79,1703717301,73,11,few clouds
342,Rongelap,MH,11.1635,166.8941,27.4,7.66,1703717301,86,29,scattered clouds
343,Nadym,RU,65.5333,72.5167,-9.6,8.15,1703717302,93,96,overcast clouds
344,Victorica,AR,-36.2151,-65.4359,21.91,2.86,1703717302,79,100,moderate rain
345,Kabala,SL,9.5833,-11.55,20.85,0.48,1703717302,17,4,clear sky
346,Rezh,RU,57.37,61.4043,-6.87,3.99,1703717302,90,99,overcast clouds
347,Klyuchi,RU,52.2667,79.1667,-1.27,6.2,1703717303,89,85,overcast clouds
348,Chichiriviche,VE,10.9333,-68.2772,26.14,3.55,1703717303,86,31,scattered clouds
349,Port Alfred,ZA,-33.5906,26.891,16.77,3.13,1703717303,95,100,light rain
350,Bogale,MM,16.2833,95.4,21.6,2.45,1703717303,72,0,clear sky
351,Boguchany,RU,58.3814,97.4531,-18.52,0.77,1703717303,100,100,overcast clouds
352,Aleg,MR,17.0481,-13.9209,27.68,4.11,1703717304,8,0,clear sky
353,Nizhnesortymskiy,RU,62.4397,71.7603,-3.45,8.6,1703717304,95,100,light snow
354,Batang,ID,-6.4846,110.7083,26.83,1.79,1703717304,80,83,broken clouds
355,Rosarito,MX,32.3333,-117.0333,21.07,3.71,1703717304,66,100,overcast clouds
356,Cururupu,BR,-1.8283,-44.8683,25.84,2.02,1703717305,91,96,overcast clouds
357,Bodri,IN,23.1667,81.4333,12.68,0.52,1703717305,54,7,clear sky
358,Kingston,JM,17.997,-76.7936,27.53,4.63,1703717202,86,75,light rain
359,Uturoa,PF,-16.7333,-151.4333,26.76,6.32,1703717305,77,83,broken clouds
360,Kataba,YE,13.9833,44.3833,12.8,1.57,1703717306,50,97,overcast clouds
361,Kirensk,RU,57.7853,108.1119,-14.72,0.74,1703717306,98,100,light snow
362,Lhokseumawe,ID,5.1801,97.1507,24.97,3.18,1703717306,90,75,broken clouds
363,Bamboo Flat,IN,11.7,92.7167,27.05,2.57,1703717306,78,20,mist
364,Itamaracá,BR,-7.7478,-34.8256,28.03,3.89,1703717307,76,85,overcast clouds
365,Mukalla,YE,14.5425,49.1242,23.79,2.4,1703717307,81,64,broken clouds
366,Laguna,US,38.421,-121.4238,16.21,3.09,1703717307,80,100,overcast clouds
367,Kourou,GF,5.1552,-52.6478,26.03,2.51,1703717307,89,13,few clouds
368,Port Blair,IN,11.6667,92.75,27.02,2.57,1703717307,78,20,mist
369,Sollefteå,SE,63.1667,17.2667,-11.56,1.7,1703717308,95,15,few clouds
370,Slave Lake,CA,55.2834,-114.769,-2.01,8.23,1703717308,69,0,clear sky
371,Haapsalu,EE,58.9431,23.5414,1.12,4.24,1703717308,88,100,overcast clouds
372,Susuman,RU,62.7833,148.1667,-38.52,0.36,1703717308,100,99,overcast clouds
373,Volchikha,RU,52.0333,80.3833,-0.57,5.81,1703717308,93,100,overcast clouds
374,Flin Flon,CA,54.7682,-101.865,-3.09,3.09,1703717309,68,0,clear sky
375,Codrington,AU,-38.2667,141.9667,15.79,3.9,1703717309,81,100,overcast clouds
376,Sandnessjøen,NO,66.0217,12.6316,0.06,1.03,1703717309,100,100,light shower snow
377,Ishigaki,JP,24.3448,124.1572,21.07,5.66,1703717309,100,75,mist
378,Egilsstadir,IS,65.2653,-14.3948,-0.05,3.6,1703717309,80,75,light snow
379,Līsakovsk,KZ,52.5369,62.4936,-1.69,7.21,1703717310,85,100,overcast clouds
380,Kitimat,CA,54.0524,-128.6534,3.21,1.34,1703717310,99,100,moderate rain
381,Kabare,CD,-2.4683,28.8242,16.13,0.39,1703717310,95,100,overcast clouds
382,Luau,AO,-10.7073,22.2247,18.56,1.57,1703717310,99,98,moderate rain
383,Pariaman,ID,-0.619,100.12,26.03,1.93,1703717311,87,99,light rain
384,Harnai,PK,30.1005,67.9374,10.97,0.6,1703717059,29,0,clear sky
385,Askøy,NO,60.4092,5.226,0.53,5.7,1703717311,60,100,snow
386,Bartica,GY,6.4,-58.6167,28.18,2.0,1703717311,83,53,broken clouds
387,Hobyo,SO,5.3505,48.5268,26.47,10.3,1703717311,81,100,overcast clouds
388,Biryusinsk,RU,55.9634,97.8235,-18.78,0.8,1703717312,100,99,overcast clouds
389,Mogador,MA,31.5125,-9.77,10.72,1.54,1703717312,62,1,clear sky
390,Merced,US,37.1666,-120.7516,16.83,1.32,1703717071,80,100,overcast clouds
391,Hammerfest,NO,70.6634,23.6821,-1.97,3.83,1703717312,82,100,overcast clouds
392,Ukmerge,LT,55.25,24.75,-1.29,3.99,1703717313,91,95,overcast clouds
393,Spring Creek,US,40.7266,-115.5859,1.83,1.66,1703717313,75,100,overcast clouds
394,Erigavo,SO,10.6162,47.368,15.29,1.52,1703717313,79,47,scattered clouds
395,Le Port,RE,-20.9373,55.2919,23.98,0.95,1703717313,72,12,few clouds
396,Levuka,CA,50.1834,-105.4011,3.84,2.42,1703717313,60,0,clear sky
397,Nanzhang Chengguanzhen,CN,31.7839,111.8275,2.14,1.49,1703717314,80,0,clear sky
398,Jutaí,BR,-5.1833,-68.9,24.17,0.89,1703717314,97,99,overcast clouds
399,Palikir,FM,6.9248,158.1611,28.47,2.06,1703717314,79,40,scattered clouds
400,Viedma,AR,-40.8135,-62.9967,24.8,6.09,1703717314,38,76,broken clouds
401,Ain Sukhna,EG,29.6002,32.3167,16.02,3.9,1703717314,89,22,few clouds
402,Duki,PK,30.1541,68.5728,10.22,1.09,1703717315,31,0,clear sky
403,Nogliki,RU,51.8333,143.1667,-22.59,4.02,1703717315,94,96,overcast clouds
404,Yemetsk,RU,63.4721,41.7941,-17.54,1.09,1703717315,100,97,overcast clouds
405,Bukama,CD,-9.2,25.85,19.78,2.17,1703717315,99,100,overcast clouds
406,Vredendal,ZA,-31.6683,18.5012,19.55,2.1,1703717315,66,99,overcast clouds
407,Ōkuchi-shinohara,JP,32.0667,130.6167,3.38,1.07,1703717316,86,2,clear sky
408,Chui,UY,-33.6971,-53.4616,19.33,3.55,1703717316,74,44,scattered clouds
409,Brush,US,40.2589,-103.6238,5.57,9.26,1703717316,38,2,clear sky
410,Bako,ET,5.7833,36.5667,22.29,0.81,1703717316,48,94,overcast clouds
411,Aksu,CN,41.1231,80.2644,-4.25,2.44,1703717316,51,0,clear sky
412,Coquimbo,CL,-29.9533,-71.3436,18.85,6.69,1703717256,77,40,scattered clouds
413,La Cruz,MX,23.9167,-106.9,22.93,4.36,1703717317,46,0,clear sky
414,Huoqiu Chengguanzhen,CN,32.3547,116.2939,1.5,1.78,1703717317,83,11,few clouds
415,Eyl,SO,7.9803,49.8164,25.24,7.86,1703717317,75,53,broken clouds
416,Nikolayevsk-on-Amur,RU,53.1406,140.73,-22.78,2.61,1703717318,90,96,overcast clouds
417,San Andrés,CO,12.5847,-81.7006,29.01,4.12,1703717318,79,20,few clouds
418,Vilhena,BR,-12.7406,-60.1458,28.12,2.57,1703717318,74,20,few clouds
419,Jabor,MH,5.921,169.6434,28.3,6.06,1703717318,82,95,light rain
420,Taku,CN,39.0211,117.6469,-8.02,2.48,1703717318,93,7,clear sky
421,Berezovyy,RU,51.6667,135.7,-25.26,1.88,1703717319,88,3,clear sky
422,Santa Cruz de la Sierra,BO,-17.8,-63.1667,32.03,4.12,1703717106,58,20,few clouds
423,Soyo,AO,-6.1349,12.3689,26.62,2.02,1703717319,82,76,broken clouds
424,Bhadohi,IN,25.4167,82.5667,13.4,0.94,1703717319,67,7,clear sky
425,Suva,FJ,-18.1416,178.4415,27.71,5.14,1703717319,78,75,broken clouds
426,Cidreira,BR,-30.1811,-50.2056,21.19,6.18,1703717319,71,2,clear sky
427,Xichang,CN,27.8964,102.2634,5.73,0.43,1703717320,88,18,few clouds
428,Dryden,CA,49.7833,-92.7503,-0.84,1.03,1703717320,100,100,overcast clouds
429,Ketchikan,US,55.3422,-131.6461,7.26,4.12,1703717320,76,100,light rain
430,Stephenville,US,32.2207,-98.2023,10.64,3.13,1703717320,53,9,clear sky
431,Toliara,MG,-23.35,43.6667,24.72,1.35,1703717321,79,100,overcast clouds
432,Fort McMurray,CA,56.7268,-111.381,1.77,3.09,1703717044,51,0,clear sky
433,Arraial do Cabo,BR,-22.9661,-42.0278,24.98,3.09,1703717321,69,40,scattered clouds
434,Mugia,ES,43.1041,-9.2179,13.84,1.95,1703717321,93,100,light rain
435,Shahr-e Bābak,IR,30.1165,55.1186,6.77,3.06,1703717321,39,0,clear sky
436,Kirriemuir,GB,56.674,-3.0034,6.25,7.86,1703717321,90,100,light rain
437,Arinos,BR,-15.9169,-46.1056,26.44,1.18,1703717322,68,79,broken clouds
438,Buchanan,LR,5.8808,-10.0467,26.42,2.02,1703717322,87,4,clear sky
439,Los Villares,ES,37.3482,-3.3314,2.3,1.29,1703717322,43,5,clear sky
440,Rome,US,43.2128,-75.4557,10.6,3.6,1703717322,96,100,overcast clouds
441,Kununurra,AU,-15.7667,128.7333,29.99,3.09,1703717322,79,47,scattered clouds
442,Malé,MV,4.1748,73.5089,28.97,7.72,1703717323,84,75,broken clouds
443,Fortuna,US,40.5982,-124.1573,16.48,7.72,1703717214,82,100,overcast clouds
444,Bokoro,TD,12.3807,17.0568,20.54,4.82,1703717323,22,84,broken clouds
445,Vilkaviškis,LT,54.6517,23.0322,-0.24,3.24,1703717323,91,72,broken clouds
446,Puerto Cortez,HN,15.8333,-87.95,30.19,1.75,1703717324,85,72,broken clouds
447,Conde,BR,-7.2597,-34.9075,25.97,3.9,1703717324,77,85,overcast clouds
448,Qufu,CN,35.5967,116.9911,-0.59,0.92,1703717324,87,5,clear sky
449,Eastman,US,32.1977,-83.1777,16.87,2.73,1703717324,49,100,overcast clouds
450,Polyarny,RU,69.1989,33.4478,-4.65,4.59,1703717324,90,99,overcast clouds
451,Newman,US,37.3138,-121.0208,16.83,2.27,1703717325,63,100,overcast clouds
452,Yichun,CN,47.7,128.9,-24.93,0.25,1703717325,100,91,overcast clouds
453,Chunskiy,RU,56.0815,99.6342,-16.85,0.67,1703717325,100,92,overcast clouds
454,Heyuan,CN,23.7333,114.6833,12.55,1.74,1703717325,61,34,scattered clouds
455,Nizhneangarsk,RU,55.7833,109.55,-12.22,0.89,1703717325,94,100,overcast clouds
456,Atafu Village,TK,-8.5421,-172.5159,29.72,4.85,1703717326,71,100,overcast clouds
457,Koh Pha Ngan,TH,9.7578,100.0291,24.38,3.7,1703717326,67,42,scattered clouds
458,Saint-Philippe,RE,-21.3585,55.7679,21.77,3.05,1703717326,70,19,few clouds
459,Turan,VN,16.0678,108.2208,19.99,0.0,1703717326,100,75,broken clouds
460,Yangikurgan,UZ,41.1906,71.7257,5.35,3.26,1703717326,70,95,overcast clouds
461,Ataq,YE,14.5377,46.8319,17.3,0.92,1703717326,42,83,broken clouds
462,Kas,TR,36.2018,29.6377,15.4,2.85,1703717327,51,0,clear sky
463,Golāghāt,IN,26.5167,93.9667,14.16,0.3,1703717327,76,0,clear sky
464,Tongchuanshi,CN,35.0806,109.0897,-0.16,0.17,1703717304,66,0,clear sky
465,São João da Barra,BR,-21.6403,-41.0511,24.05,1.51,1703717327,76,100,overcast clouds
466,Cabo San Lucas,MX,22.8909,-109.9124,25.9,7.2,1703717327,48,0,clear sky
467,Figuig (Centre),MA,32.1089,-1.2286,9.09,3.45,1703717328,41,33,scattered clouds
468,Biloela,AU,-24.4167,150.5,29.43,4.19,1703717328,63,1,clear sky
469,Savanna-la-Mar,JM,18.219,-78.1332,27.18,0.4,1703717328,82,79,moderate rain
470,Kresttsy,RU,58.2452,32.5165,-6.38,2.18,1703717328,97,99,overcast clouds
471,Lyman,UA,48.9884,37.8023,1.96,8.07,1703717329,75,73,broken clouds
472,Tortolì,IT,39.9256,9.6572,11.55,1.55,1703717329,86,7,clear sky
473,Longquan,CN,24.6719,102.1613,5.96,1.14,1703717329,93,0,clear sky
474,Bo`ka,UZ,40.8108,69.1986,8.25,1.79,1703717329,52,80,broken clouds
475,Tromsø,NO,69.6496,18.957,-1.06,5.94,1703717329,94,90,light snow
476,Cafayate,AR,-26.073,-65.9761,24.35,4.71,1703717330,64,67,broken clouds
477,Mitchell,US,43.7094,-98.0298,0.99,4.63,1703717330,86,100,mist
478,Antofagasta,CL,-23.65,-70.4,20.6,2.55,1703717266,74,76,broken clouds
479,Al Kharj,SA,24.155,47.3346,17.12,2.83,1703717330,46,37,scattered clouds
480,Yamada,JP,39.4667,141.95,0.88,1.37,1703717330,62,78,broken clouds
481,Kanniyākumāri,IN,8.0833,77.5667,25.49,11.25,1703717331,84,54,broken clouds
482,Krasnyy Chikoy,RU,50.3643,108.7512,-16.13,0.63,1703717331,98,92,overcast clouds
483,Nangomba,TZ,-10.9,38.5,24.43,2.64,1703717331,84,99,overcast clouds
484,Port-Vila,VU,-17.7338,168.3219,28.78,6.17,1703717331,79,40,scattered clouds
485,Port Hedland,AU,-20.3167,118.5667,26.03,3.09,1703717331,83,14,few clouds
486,Port Augusta,AU,-32.5,137.7667,29.08,2.58,1703717332,31,1,clear sky
487,Parauapebas,BR,-6.0675,-49.9022,27.37,1.02,1703717332,69,95,overcast clouds
488,Timizart,DZ,36.8,4.2667,12.05,1.73,1703717332,56,66,broken clouds
489,Itaituba,BR,-4.2761,-55.9836,24.93,0.46,1703717332,94,100,moderate rain
490,Columbus,US,39.9612,-82.9988,8.11,2.57,1703717311,93,100,mist
491,Kolonia Town,FM,6.964,158.206,29.06,2.06,1703717333,79,40,scattered clouds
492,Junín,AR,-34.5838,-60.9433,23.7,4.84,1703717333,53,90,light rain
493,Ola,RU,59.5833,151.2833,-25.47,4.95,1703717333,87,45,scattered clouds
494,Machico,PT,32.7,-16.7667,20.0,5.75,1703717333,90,100,overcast clouds
495,São Vicente,BR,-23.9631,-46.3919,25.1,0.89,1703717333,26,69,broken clouds
496,Shohimardon,UZ,39.9839,71.8028,-1.57,2.46,1703717334,50,87,overcast clouds
497,Nova Sintra,CV,14.8667,-24.7167,21.68,6.82,1703717334,78,91,overcast clouds
498,At Tāj,LY,24.2049,23.2857,10.84,3.56,1703717334,56,0,clear sky
499,San Felipe,VE,10.3399,-68.7425,23.03,1.75,1703717334,95,80,broken clouds
500,Akureyri,IS,65.6835,-18.0878,-3.04,5.66,1703717335,86,100,snow
501,Kirakira,SB,-10.4544,161.9205,29.09,2.92,1703717335,77,77,moderate rain
502,Kokopo,PG,-4.352,152.2633,28.4,0.47,1703717335,71,69,broken clouds
503,La Tuque,CA,47.4334,-72.7824,0.14,0.51,1703717335,80,100,overcast clouds
504,Noosa,AU,-26.3833,153.15,29.5,2.77,1703717038,72,37,light rain
505,Adrar,MR,20.5022,-10.0711,21.36,3.89,1703717335,11,0,clear sky
506,Pimentel,PE,-6.8367,-79.9342,24.16,5.14,1703717336,73,100,overcast clouds
507,Kidal,ML,18.4411,1.4078,19.58,3.82,1703717336,14,96,overcast clouds
508,Mwene-Ditu,CD,-7.0,23.45,18.45,1.55,1703717336,99,100,light rain
509,Richards Bay,ZA,-28.783,32.0377,17.35,0.99,1703717337,84,29,scattered clouds
510,Nizhneudinsk,RU,54.9076,99.0276,-12.29,1.42,1703717337,98,72,broken clouds
511,Chachapoyas,PE,-6.2317,-77.869,13.06,0.95,1703717337,98,100,light rain
512,Saint-Joseph,RE,-21.3667,55.6167,21.21,3.23,1703717337,62,11,few clouds
513,Florø,NO,61.5996,5.0328,0.34,6.55,1703717337,56,100,overcast clouds
514,Lospalos,TL,-8.5186,127.0025,25.65,1.21,1703717338,80,35,scattered clouds
515,Coruripe,BR,-10.1256,-36.1756,26.16,5.71,1703717338,84,18,few clouds
516,Pekalongan,ID,-6.8886,109.6753,26.67,1.65,1703717338,80,67,broken clouds
517,Bonthe,SL,7.5264,-12.505,26.08,3.42,1703717338,83,3,clear sky
518,La Charité-sur-Loire,FR,47.1833,3.0167,6.16,3.93,1703717338,70,99,overcast clouds
519,Bengkulu,ID,-3.8004,102.2655,24.99,1.63,1703717339,90,100,overcast clouds
520,Mirny,RU,62.5353,113.9611,-39.18,0.75,1703717339,100,93,overcast clouds
521,Prado,BR,-17.3411,-39.2208,26.0,1.95,1703717339,85,95,overcast clouds
522,Brookings,US,44.3114,-96.7984,-0.53,2.57,1703717339,96,100,mist
523,Pikalyovo,RU,59.5183,34.1664,-17.04,0.94,1703717339,100,99,overcast clouds
524,Cadillac,US,44.2519,-85.4012,3.22,4.12,1703717237,93,100,overcast clouds
525,Tateyama,JP,34.9833,139.8667,7.28,5.2,1703717340,76,100,overcast clouds
526,Katsuren-haebaru,JP,26.3369,127.8719,21.01,3.09,1703717340,68,75,light rain
527,Ust'-Ilimsk,RU,58.0006,102.6619,-15.87,1.34,1703717340,98,100,overcast clouds
528,Porto Velho,BR,-8.7619,-63.9039,31.03,0.51,1703717299,66,75,broken clouds
529,Alpine,US,32.835,-116.7664,19.97,1.79,1703717168,56,0,clear sky
530,Jieshi,CN,22.8134,115.8257,17.96,5.03,1703717341,78,100,light rain
531,Bardai,NG,11.65,7.2333,15.96,4.37,1703717341,22,29,scattered clouds
532,Belyy Yar,RU,53.6039,91.3903,-6.06,0.0,1703717341,100,100,fog
533,Masterton,NZ,-40.9597,175.6575,20.49,3.28,1703717341,63,100,overcast clouds
534,Salinópolis,BR,-0.6136,-47.3561,26.74,4.27,1703717341,84,98,overcast clouds
535,Yanchep,AU,-31.55,115.6833,20.53,6.11,1703717342,66,91,overcast clouds
536,Blythe,US,33.6103,-114.5964,18.19,2.37,1703717320,15,99,overcast clouds
537,Guerrero Negro,MX,27.9769,-114.0611,21.32,5.39,1703717342,33,52,broken clouds
538,Greenland,US,43.0362,-70.8328,8.92,0.89,1703717342,89,100,overcast clouds
539,Guiuan,PH,11.0333,125.7247,27.8,7.45,1703717343,82,66,broken clouds
540,Zhumysker,KZ,49.3333,49.4,6.85,10.08,1703717343,88,100,light rain
541,Smiths,US,32.5401,-85.0985,15.42,1.84,1703717043,60,100,overcast clouds
542,Nabire,ID,-3.3667,135.4833,27.34,0.72,1703717343,80,79,broken clouds
543,Altamira,BR,-3.2033,-52.2064,26.74,0.34,1703717343,75,100,overcast clouds
544,Salekhard,RU,66.53,66.6019,-10.96,8.01,1703717344,95,100,light snow
545,Taltal,CL,-25.4,-70.4833,19.69,1.44,1703717238,74,44,scattered clouds
546,Chuguyevka,RU,44.1653,133.8633,-16.2,1.65,1703717344,89,67,broken clouds
547,Nuku'alofa,TO,-21.1333,-175.2,28.19,6.17,1703717344,69,20,few clouds
548,Pisco,PE,-13.7,-76.2167,25.03,4.12,1703717344,69,100,overcast clouds
549,Pacocha,PE,-17.5833,-71.3333,20.45,1.47,1703717345,87,63,broken clouds
550,Bystřice nad Pernštejnem,CZ,49.5229,16.2615,5.64,3.54,1703717345,96,100,overcast clouds
551,Nizhnyaya Poyma,RU,56.1622,97.1933,-16.97,1.18,1703717345,100,99,overcast clouds
552,Nurota,UZ,40.5614,65.6886,7.66,2.61,1703717345,50,5,clear sky
553,Lorengau,PG,-2.0226,147.2712,28.5,0.84,1703717346,76,100,overcast clouds
554,Xigazê,CN,29.25,88.8833,-3.59,0.88,1703717346,16,0,clear sky
555,Manta,EC,-0.95,-80.7333,25.88,5.14,1703717346,78,100,overcast clouds
556,Lamar,US,33.6668,-95.5836,8.13,5.66,1703717346,51,20,few clouds
557,Thames,NZ,-37.1333,175.5333,22.09,3.37,1703717347,67,90,overcast clouds
558,Bāqa el Gharbīya,IL,32.4181,35.0431,14.66,1.89,1703717347,75,70,light rain
559,Dubbo,AU,-32.25,148.6167,26.23,2.72,1703717347,34,18,few clouds
560,Agapovka,RU,53.2973,59.1348,-0.44,4.54,1703717347,91,81,broken clouds
561,Borogontsy,RU,62.6683,131.1683,-42.36,0.43,1703717348,100,97,overcast clouds
562,North Manchester,US,41.0006,-85.7686,7.1,2.79,1703717348,81,88,overcast clouds
563,Río Gallegos,AR,-51.6226,-69.2181,14.03,17.49,1703717348,28,0,clear sky
564,Mitú,CO,1.1983,-70.1733,23.9,0.57,1703717348,96,71,broken clouds
565,Pangai,TO,-19.8,-174.35,28.06,8.23,1703717349,78,75,broken clouds
566,Karratha,AU,-20.7377,116.8463,27.07,7.39,1703717349,41,1,clear sky
567,Lata,PT,40.1629,-8.3327,12.26,2.07,1703717349,85,100,overcast clouds
568,Morehead City,US,34.7229,-76.726,18.88,1.79,1703717349,86,99,overcast clouds
569,Hotan,CN,37.0997,79.9269,0.91,3.07,1703717349,28,3,clear sky
570,Camayenne,GN,9.535,-13.6878,27.17,3.6,1703717350,74,5,clear sky
571,Zaozërsk,RU,69.4005,32.4476,-8.98,3.15,1703717350,95,89,overcast clouds
572,Tougue,GN,11.4667,-11.6,20.34,0.49,1703717350,15,21,few clouds
573,Arnö,SE,60.1167,18.6333,-2.34,4.01,1703717350,88,67,broken clouds
574,Meadow Lakes,US,61.6247,-149.6011,-7.32,0.62,1703717351,81,98,overcast clouds
575,Akjoujt,MR,19.6969,-14.4164,25.49,3.64,1703717351,13,1,clear sky
576,Slantsy,RU,59.1182,28.0914,-6.21,2.77,1703717351,96,92,overcast clouds
577,Fort Bragg,US,35.139,-79.006,17.91,5.14,1703717351,90,40,scattered clouds
578,Djibo,BF,14.1022,-1.6306,20.64,3.97,1703717351,13,11,few clouds
579,Gwadar,PK,25.1216,62.3254,22.08,1.93,1703717352,75,16,few clouds
580,Hithadhoo,MV,-0.6,73.0833,26.95,5.17,1703717352,81,100,light rain
581,Pampas,PE,-12.4,-74.9,12.09,2.98,1703717352,85,99,overcast clouds
582,Heber Springs,US,35.4915,-92.0313,6.77,3.89,1703717353,59,78,broken clouds
583,Bowen,AU,-20.0167,148.2333,28.85,4.29,1703717353,77,8,clear sky
584,Puerto Lempira,HN,15.2667,-83.7667,29.08,2.06,1703717353,70,20,few clouds
